Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,13719,-,-,India,23.95,71.15,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2008,3,29,10,30,260,636,751,259,646,758,3,40.286102548197675,1006.4573974609375,10.782506380297756,39.48216975046719,1.6165927941531348,0.0,296.0543212890625,2.5775249004364014,0
2008,3,29,11,30,278,697,893,278,697,893,3,42.92325618552525,1005.552734375,8.959728744604528,28.113373458919547,1.6272568172803188,0.0,284.75054931640625,2.1237106323242188,0
2008,3,29,12,30,286,717,956,286,717,956,3,44.151927684789996,1004.5759887695312,8.347061258418929,20.967667190789527,1.65430109899201,0.0,275.8182373046875,2.032806396484375,0
2008,3,29,13,30,284,712,943,284,712,943,3,44.34712623834895,1003.4228515625,8.244757268296912,22.541822434713524,1.700514399971082,0.0,268.72454833984375,2.070283889770508,0
2008,3,29,14,30,272,681,853,272,681,853,3,43.763003533598294,1002.7277221679688,8.566938467133946,31.551142159298927,1.7624299592448034,0.0,263.4462585449219,2.1300318241119385,0
2008,3,29,15,30,251,609,693,249,618,697,3,42.44154251352711,1002.193115234375,9.408098501741117,43.58248567548844,1.8349923257499505,0.0,257.6938781738281,2.2177348136901855,0
2008,3,29,16,30,210,501,486,210,508,489,4,40.437136384204564,1001.9127807617188,10.898804152333371,56.7049988340588,1.9195256771892635,0.0,252.86659240722656,2.3925931453704834,0
2008,3,29,17,30,167,261,256,147,321,256,4,38.01805958074931,1001.9794921875,13.019508361750725,70.25429223486347,2.011545000615454,0.0,251.3747100830078,2.5092217922210693,0
2008,3,29,18,30,31,0,31,40,45,45,5,35.38881603411272,1002.54833984375,15.851549027380866,83.94501090585013,2.107803541084023,0.0,254.3451385498047,2.627319574356079,0
2008,3,29,19,30,0,0,0,0,0,0,6,34.311132009951336,1003.0960083007812,17.6810912911025,97.60468542312074,2.2014340615773285,0.0,254.08265686035156,3.183367967605591,0
2008,3,29,20,30,0,0,0,0,0,0,7,33.40830478213644,1003.5861206054688,19.601887205591634,111.05943950056937,2.2849997654240357,0.0,255.96273803710938,3.8938119411468506,0
2008,3,29,21,30,0,0,0,0,0,0,8,32.32454935520923,1003.8019409179688,22.15913478509949,124.05939852255517,2.359430195122491,0.0,258.675537109375,4.555963516235352,0
2008,3,29,22,30,0,0,0,0,0,0,9,30.963567575533773,1004.1909790039062,25.8263277576133,136.12008076406772,2.4375381179791766,0.0,261.1500244140625,4.983033657073975,0
2008,3,29,23,30,0,0,0,0,0,0,10,29.504734622027343,1004.4666748046875,30.55524704350851,146.16014607760425,2.509424288216796,0.0,264.7467041015625,5.080724239349365,0
2008,3,30,0,30,0,0,0,0,0,0,11,28.164049615251827,1004.2894897460938,35.717926535548024,151.88091662334102,2.567894956322453,0.0,269.06298828125,4.885341167449951,0
2008,3,30,1,30,0,0,0,0,0,0,12,27.14676303419975,1004.0392456054688,40.34116625923883,150.62219953268027,2.6049742633027044,0.0,273.56475830078125,4.516541481018066,0
2008,3,30,2,30,0,0,0,0,0,0,13,26.300257129437398,1003.6008911132812,44.659795910776346,143.09327610292559,2.6162059737443086,0.0,276.65936279296875,4.303589820861816,0
2008,3,30,3,30,0,0,0,0,0,0,14,25.571269130362055,1003.5487060546875,49.07484283510111,132.18212564528312,2.5995799947175087,0.0,278.3450012207031,4.170022964477539,0
2008,3,30,4,30,0,0,0,0,0,0,14,24.877940272940236,1003.9132690429688,53.950400624404374,119.7198123493882,2.5668632964239335,0.0,279.3999328613281,3.9762237071990967,0
2008,3,30,5,30,0,0,0,0,0,0,15,24.20049015291778,1004.7064819335938,59.465666573266894,106.52282856784663,2.5404242047369947,0.0,280.1081848144531,3.8719606399536133,0
2008,3,30,6,30,0,0,0,0,0,0,16,24.18566820672345,1005.3225708007812,62.98785709988154,92.96969267765972,2.5402356109186255,0.0,279.656005859375,3.7177913188934326,0
2008,3,30,7,30,87,97,106,82,137,107,16,26.601954004692743,1006.390625,55.24339969008331,79.27045656659493,2.5477179167204635,0.0,278.98565673828125,3.465181827545166,0
2008,3,30,8,30,170,388,331,170,388,331,15,30.434053578819316,1006.9227905273438,40.25628351353115,65.58800845863557,2.548340383973197,0.0,278.78338623046875,3.338947296142578,0
2008,3,30,9,30,223,541,555,223,541,555,12,34.73470178674097,1007.0857543945312,25.95468768180632,52.11287410487248,2.5352931758604504,0.0,277.27398681640625,3.2451963424682617,0
2008,3,30,10,30,255,631,744,255,631,744,9,38.64207267119065,1006.8773803710938,17.158470490674144,39.20169227026167,2.4965746921790126,0.0,271.0621337890625,3.2005858421325684,0
2008,3,30,11,30,306,633,867,274,682,878,7,41.158365101070615,1006.073486328125,13.413629499624625,27.773872477117898,2.4338986924618933,0.0,259.96319580078125,3.168221950531006,0
2008,3,30,12,30,315,661,934,283,704,942,7,42.4312489755622,1004.68701171875,11.959370865643297,20.572167113652696,2.356982748629165,0.0,250.34237670898438,3.279784679412842,0
2008,3,30,13,30,282,701,931,282,701,931,6,42.757451544272044,1003.3126220703125,11.532676316454403,22.21988056897915,2.2824194869544105,0.0,243.2488250732422,3.535264253616333,0
2008,3,30,14,30,270,673,845,270,673,845,6,42.171317789607656,1002.0425415039062,11.768020236590102,31.34547158171923,2.202169916907683,0.0,238.1095428466797,3.808187246322632,0
2008,3,30,15,30,247,613,693,247,613,693,6,41.072647710649505,1001.3872680664062,12.1345742692017,43.44383083871789,2.1242285779268566,0.0,234.9545440673828,4.130119323730469,0
2008,3,30,16,30,224,476,487,210,506,489,5,39.242801775938574,1001.373779296875,12.96493716714042,56.59979027473975,2.0426141518244068,0.0,234.879150390625,4.481042861938477,0
2008,3,30,17,30,169,215,242,148,323,258,5,37.04607982740913,1001.5055541992188,14.45611595565944,70.16386679559795,1.984138677372836,0.0,236.7935333251953,4.798233985900879,0
2008,3,30,18,30,32,0,32,41,47,46,6,34.638997905059966,1002.1007080078125,17.04739516413259,83.85726849363941,1.942962696595014,0.0,240.5449981689453,4.756715774536133,0
2008,3,30,19,30,0,0,0,0,0,0,6,33.06994289040597,1003.1228637695312,19.513202518942336,97.50960352207383,1.9116788803429683,0.0,244.4756317138672,5.1872429847717285,0
2008,3,30,20,30,0,0,0,0,0,0,8,31.598814200809613,1004.102783203125,23.086096770259253,110.94632660825692,1.870532900259648,0.0,248.1875762939453,5.445141315460205,0
