Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,13719,-,-,India,23.95,71.15,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2004,1,4,2,30,0,0,0,0,0,0,-2,12.888301805135313,1014.349365234375,33.496226202747316,157.01393857862914,0.7591867606945425,0.0,21.187484741210938,4.766874313354492,0
2004,1,4,3,30,0,0,0,0,0,0,-2,12.366647203817081,1013.9361572265625,36.47062983018207,143.35392546466986,0.8608425190427607,0.0,24.56372833251953,4.7530694007873535,0
2004,1,4,4,30,0,0,0,0,0,0,-1,12.275972332176309,1014.2637939453125,39.00223245884862,129.80260005884534,0.98064733072209,0.0,26.054637908935547,4.658458709716797,0
2004,1,4,5,30,0,0,0,0,0,0,0,12.527200898823708,1014.8650512695312,41.15589504821008,116.42732475033446,1.1153418370308388,0.0,28.544002532958984,4.635000228881836,0
2004,1,4,6,30,0,0,0,0,0,0,0,12.688233379815756,1015.1705322265625,44.32586182478238,103.31906911919104,1.2291691502939235,0.0,33.1823844909668,4.611649036407471,0
2004,1,4,7,30,0,0,0,1,0,1,2,13.367947953249313,1016.038330078125,47.03126381495565,90.607576512339,1.3263615659368146,0.0,39.02802276611328,4.408008098602295,0
2004,1,4,8,30,79,335,145,79,335,145,3,15.875241312653714,1016.6036376953125,44.55375430896096,78.52032744876477,1.4007672223449974,0.0,42.58549118041992,3.799588918685913,0
2004,1,4,9,30,129,551,341,127,570,346,5,19.996042462446326,1016.976318359375,37.84394201578666,67.38946937095476,1.4379361413269838,0.0,42.7149658203125,3.2639541625976562,0
2004,1,4,10,30,154,690,522,154,690,522,6,24.269609440408203,1016.1212768554688,31.367100931047183,57.78951029857196,1.4659121600218308,0.0,43.91364288330078,3.066039800643921,0
2004,1,4,11,30,247,530,584,169,751,646,7,28.147564659783882,1014.9485473632812,26.635011984610596,50.60993075869932,1.4945203332412202,0.0,52.173301696777344,2.9977550506591797,0
2004,1,4,12,30,175,775,705,175,775,705,7,30.337295995408226,1013.6423950195312,23.44312020268834,46.980904953380495,1.52734713091718,0.0,55.35759353637695,2.463118314743042,0
2004,1,4,13,30,174,769,692,174,769,692,6,30.631832043434486,1012.5734252929688,22.23864413094367,47.72257928810429,1.571771160019468,0.0,49.20479202270508,1.8711732625961304,0
2004,1,4,14,30,165,732,609,165,732,609,6,30.043034465137282,1011.5142822265625,22.06649152555484,52.65016009178532,1.6102388624771546,0.0,34.695858001708984,1.6274269819259644,0
2004,1,4,15,30,236,129,300,146,654,465,5,28.994809513673943,1011.3843383789062,22.671885765729407,60.750344871311995,1.6472577229724465,0.0,21.097862243652344,1.7020347118377686,0
2004,1,4,16,30,142,286,236,113,504,278,5,27.028857902581706,1011.2327880859375,25.212510858666963,70.93932296104606,1.6719761777779962,0.0,8.17767333984375,1.983382225036621,0
2004,1,4,17,30,54,208,81,54,208,81,5,23.915008675019862,1011.9358520507812,30.973128342589185,82.43894070703729,1.6959553788799469,0.0,353.96551513671875,2.719762086868286,0
2004,1,4,18,30,0,0,0,0,0,0,5,22.532069733616424,1012.5706176757812,33.31285703493821,94.76689040770306,1.728206832053094,0.0,353.12493896484375,3.4752092361450195,0
2004,1,4,19,30,0,0,0,0,0,0,5,21.45714738532712,1013.04443359375,35.68764462740411,107.62673598271076,1.76488249317278,0.0,357.3836364746094,3.880073308944702,0
2004,1,4,20,30,0,0,0,0,0,0,5,20.412403762605265,1013.6700439453125,38.696550774375076,120.83773030004869,1.8122564152462068,0.0,3.9736251831054688,4.003900051116943,0
2004,1,4,21,30,0,0,0,0,0,0,6,19.43181790696599,1013.7086791992188,41.992306647395175,134.28214039329742,1.8628476816567479,0.0,10.752456665039062,3.993659257888794,0
2004,1,4,22,30,0,0,0,0,0,0,6,18.525562120962718,1013.1187133789062,45.383048754719404,147.87854194655787,1.9180289404493178,0.0,17.285423278808594,3.852492332458496,0
2004,1,4,23,30,0,0,0,0,0,0,6,17.870458157098142,1012.7631225585938,48.09123255308023,161.56200482969905,1.9716756184931492,0.0,24.00452423095703,3.6347081661224365,0
2004,1,5,0,30,0,0,0,0,0,0,6,17.43089805029058,1012.9077758789062,50.156991647221226,175.19710225827993,2.02726515673115,0.0,31.988601684570312,3.381304979324341,0
2004,1,5,1,30,0,0,0,0,0,0,7,16.923747229290313,1012.4241333007812,52.17966292844035,170.79661801407684,2.0724854976158915,0.0,39.354129791259766,3.122671365737915,0
2004,1,5,2,30,0,0,0,0,0,0,7,16.49723234152458,1012.1255493164062,53.94891495369016,157.1040740989536,2.1039967071899004,0.0,48.398834228515625,2.89597487449646,0
2004,1,5,3,30,0,0,0,0,0,0,7,16.052227021802196,1011.628173828125,55.70025012971313,143.4397574439288,2.139128905961171,0.0,58.47804260253906,2.676668882369995,0
2004,1,5,4,30,0,0,0,0,0,0,7,15.553326186208153,1011.8857421875,57.68806186923128,129.88216362050264,2.1667412655651486,0.0,66.57200622558594,2.5129287242889404,0
2004,1,5,5,30,0,0,0,0,0,0,7,15.143964755197828,1012.5330810546875,59.284180636780135,116.49901461845164,2.1931188471821765,0.0,73.26274871826172,2.464291572570801,0
2004,1,5,6,30,0,0,0,0,0,0,7,14.530000376999283,1013.2318725585938,61.45227293948926,103.38096813846354,2.208238969071677,0.0,77.97535705566406,2.3973937034606934,0
2004,1,5,7,30,0,0,0,0,0,0,7,15.372245414629674,1014.0382690429688,57.5724446974826,90.6575223699307,2.217779086046458,0.0,81.37127685546875,2.3644392490386963,0
2004,1,5,8,30,80,39,88,77,319,140,6,18.322754402705186,1014.94287109375,47.00046713955609,78.55372655482667,2.2232784047690752,0.0,77.1524887084961,1.8424124717712402,0
2004,1,5,9,30,108,0,108,125,552,337,6,22.542534101577473,1015.5759887695312,35.74089277750003,67.40145000574856,2.221423350759066,0.0,64.94027709960938,1.355902910232544,0
2004,1,5,10,30,264,198,370,152,672,510,6,27.259924805016,1015.1068725585938,27.530278424626204,57.772928944119485,2.2149368258229063,0.0,67.82516479492188,1.453965663909912,0
2004,1,5,11,30,229,627,628,167,734,634,6,30.026645332921987,1013.7211303710938,23.339478488778507,50.557095785015285,2.1894422441051935,0.0,44.32308578491211,1.1923136711120605,0
2004,1,5,12,30,178,751,692,174,760,694,6,31.222640319382208,1012.7874145507812,20.891328722278153,46.88854608773341,2.13357914211862,0.0,9.629417419433594,1.3385117053985596,0
2004,1,5,13,30,173,758,684,173,758,684,5,31.253940911167774,1011.720458984375,20.166564559530475,47.59787391364138,2.0555547061001764,0.0,354.22052001953125,1.8722938299179077,0
2004,1,5,14,30,185,670,593,164,724,605,5,30.594709961417664,1010.8762817382812,20.567729487841042,52.507577953846734,1.983423397602287,0.0,351.4677734375,2.237286329269409,0
2004,1,5,15,30,163,582,449,145,648,464,5,29.22334483958872,1010.8568725585938,22.112242710776528,60.60213764179455,1.949556035140949,0.0,353.15802001953125,2.450314521789551,0
2004,1,5,16,30,113,501,278,113,501,278,5,27.240425041606557,1011.4805297851562,24.7968264897295,70.79216594070878,1.9248299481890994,0.0,355.64935302734375,2.71511173248291,0
2004,1,5,17,30,57,77,68,55,210,83,5,24.35572663632496,1012.2032470703125,29.749981291327227,82.29567992423998,1.90794142749076,0.0,354.494140625,3.1845943927764893,0
2004,1,5,18,30,0,0,0,0,0,0,5,22.89090864862402,1013.00732421875,32.46112673830498,94.62846120517293,1.8995279425679739,0.0,357.5050964355469,3.8092005252838135,0
2004,1,5,19,30,0,0,0,0,0,0,5,21.848331135409126,1013.7656860351562,34.286802741392385,107.49334087669233,1.892240522749036,0.0,2.978424072265625,4.165655136108398,0
2004,1,5,20,30,0,0,0,0,0,0,5,20.767393890118512,1014.2212524414062,36.10057837108244,120.70923060993078,1.8806571803780596,0.0,6.5601806640625,4.248309135437012,0
2004,1,5,21,30,0,0,0,0,0,0,4,19.734003989087512,1014.2739868164062,37.7263087505815,134.15822115871526,1.856365156926886,0.0,9.688613891601562,4.161249160766602,0
2004,1,5,22,30,0,0,0,0,0,0,4,18.75682504821407,1013.7823486328125,39.37620093525241,147.75860547279208,1.8293136905492586,0.0,14.250320434570312,3.971649169921875,0
2004,1,5,23,30,0,0,0,0,0,0,4,17.871070378784736,1013.694091796875,41.239212565862395,161.44431433914576,1.804052990087191,0.0,20.43897247314453,3.713557004928589,0
2004,1,6,0,30,0,0,0,0,0,0,4,17.073594894041776,1013.5484008789062,43.5251561407493,175.0672623208269,1.785419359927887,0.0,27.397567749023438,3.420713424682617,0
2004,1,6,1,30,0,0,0,0,0,0,4,16.335042189994624,1013.3389892578125,46.43910196120461,170.87992820632104,1.7771052773686737,0.0,34.115577697753906,3.153322219848633,0
2004,1,6,2,30,0,0,0,0,0,0,5,15.655486180949822,1012.7852783203125,49.82641405021396,157.191197072671,1.7801089905479384,0.0,41.840274810791016,3.136542320251465,0
2004,1,6,3,30,0,0,0,0,0,0,5,15.039645812445315,1012.5851440429688,53.30411589176022,143.5225562421563,1.7766504604179627,0.0,50.02789306640625,3.206437349319458,0
2004,1,6,4,30,0,0,0,0,0,0,5,14.453921407097027,1012.5405883789062,56.059766508226005,129.95845487890003,1.7739749583447573,0.0,56.71915817260742,3.2436256408691406,0
2004,1,6,5,30,0,0,0,0,0,0,5,13.957499106770968,1013.1992797851562,57.64172496528243,116.56709347579522,1.7758159521585293,0.0,60.63051223754883,3.2536823749542236,0
2004,1,6,6,30,0,0,0,0,0,0,5,13.473843503958278,1013.9238891601562,58.58332085862803,103.43884160702224,1.7827341281260467,0.0,62.95223617553711,3.223905324935913,0
2004,1,6,7,30,0,0,0,0,0,0,5,14.242469557172512,1015.1162109375,54.69060836982192,90.70279704300633,1.7919703941028708,0.0,64.4306869506836,3.080029010772705,0
2004,1,6,8,30,78,325,142,78,325,142,5,17.125986025686586,1015.7366333007812,44.74486235356216,78.58202336032153,1.7993834298471996,0.0,63.339752197265625,2.364332914352417,0
2004,1,6,9,30,140,491,329,126,561,341,4,21.56903219494734,1016.4508666992188,33.73736501724645,67.40767464345831,1.7973031318329167,0.0,58.44096374511719,1.9500806331634521,0
2004,1,6,10,30,197,527,479,153,682,517,6,26.066023972734627,1016.1834106445312,28.2122539497018,57.7498847696944,1.7922391540307634,0.0,58.62642288208008,2.0495996475219727,0
2004,1,6,11,30,225,558,580,168,744,642,6,28.68067742637311,1015.0399169921875,24.896748213573456,50.49718036458946,1.7759557815566553,0.0,46.297481536865234,1.8929598331451416,0
2004,1,6,12,30,232,622,658,175,770,703,6,29.917565169080603,1013.8720703125,22.804460670912896,46.78888142838373,1.7503809625797218,0.0,29.112056732177734,1.921932578086853,0
2004,1,6,13,30,210,673,665,174,767,693,6,30.06150625586838,1012.897705078125,22.016647759685938,47.46633865766207,1.7184295892204429,0.0,15.718452453613281,2.2189786434173584,0
2004,1,6,14,30,213,581,568,165,733,613,5,29.480691223759493,1012.0814819335938,22.18492926890254,52.3592449536435,1.682850917285765,0.0,10.373146057128906,2.485548734664917,0
2004,1,6,15,30,198,462,426,146,656,470,5,28.207996384947023,1011.6333618164062,23.425661994677917,60.44943530637974,1.6698623337618423,0.0,7.62969970703125,2.6945784091949463,0
2004,1,6,16,30,137,377,262,114,510,283,5,26.31276145443951,1011.929443359375,25.923380930916622,70.64164921055018,1.66108489263609,0.0,4.173866271972656,3.021714210510254,0
2004,1,6,17,30,56,59,65,56,219,86,5,23.575078974960604,1012.2291870117188,30.41551548978081,82.14999207221679,1.6588968099750165,0.0,357.1282043457031,3.5321342945098877,0
2004,1,6,18,30,0,0,0,0,0,0,5,22.012190709546758,1013.0501098632812,33.029644600551464,94.48836067332513,1.6609490325467544,0.0,357.1529235839844,4.180675506591797,0
2004,1,6,19,30,0,0,0,0,0,0,4,20.844979697544034,1013.767578125,34.90717635973339,107.35887765726787,1.6667126119270674,0.0,1.8655242919921875,4.396113872528076,0
2004,1,6,20,30,0,0,0,0,0,0,4,19.787970074901068,1013.955810546875,36.889972675494086,120.58014581506116,1.6764309352288476,0.0,8.463859558105469,4.423062801361084,0
2004,1,6,21,30,0,0,0,0,0,0,4,18.930874758894333,1013.8924560546875,38.89058254417915,134.0340897052567,1.6942912026673,0.0,16.35840606689453,4.359207630157471,0
2004,1,6,22,30,0,0,0,0,0,0,4,18.169163182921977,1013.5684814453125,41.582126632322314,147.63869313159705,1.7183591193555394,0.0,25.77202606201172,4.251132488250732,0
2004,1,6,23,30,0,0,0,0,0,0,5,17.48921784447674,1013.59521484375,45.7256395459181,161.32658693509381,1.7554615959955002,0.0,35.18844985961914,4.1335320472717285,0
