Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,13719,-,-,India,23.95,71.15,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2013,1,1,0,30,0,0,0,0,0,0,-7,8.691527847285442,1016.2282104492188,29.953493660731024,175.63451278224315,0.24746692537160936,0.0,31.848045349121094,5.172943592071533,0
2013,1,1,1,30,0,0,0,0,0,0,-8,7.898646853880848,1016.1044921875,30.980792592351573,170.47624520451546,0.257469967176293,0.0,34.945247650146484,5.249648571014404,0
2013,1,1,2,30,0,0,0,0,0,0,-8,7.130301993288697,1015.8526611328125,32.162399270924794,156.77842136248574,0.27362561025206944,0.0,36.44000244140625,5.161629676818848,0
2013,1,1,3,30,0,0,0,0,0,0,-8,6.417396534796865,1015.4696655273438,33.450492955839636,143.1284535822768,0.28754523256541514,0.0,37.37025451660156,5.016781330108643,0
2013,1,1,4,30,0,0,0,0,0,0,-8,5.793329956250261,1015.5079345703125,34.864852795021804,129.59117818873554,0.3095767043083895,0.0,38.055908203125,4.849608421325684,0
2013,1,1,5,30,0,0,0,0,0,0,0,10.50623305627471,1008.6095581054688,45.84801158398833,116.25375828374698,0.9229155062858386,0.0,13.617637634277344,3.368593215942383,0
2013,1,1,6,30,0,0,0,0,0,0,0,10.004455795129672,1009.8065185546875,47.1522389349649,103.16539820265919,0.9106521704890582,0.0,9.706336975097656,3.3234946727752686,0
2013,1,1,7,30,0,0,0,0,0,0,0,10.756065855981547,1010.5576171875,45.19161757403168,90.4790582568053,0.8921851179088652,0.0,6.52215576171875,3.2318155765533447,0
2013,1,1,8,30,88,262,141,86,301,147,-1,13.460312287987051,1011.2779541015625,36.2923709002542,78.42527917895715,0.8642463290132598,0.0,5.277534484863281,2.75948166847229,0
2013,1,1,9,30,141,505,336,141,543,350,0,17.5153693238895,1011.8150634765625,30.29377008339158,67.33909479026171,0.822240127347085,0.0,2.1745758056640625,2.3811559677124023,0
2013,1,1,10,30,195,542,484,172,670,529,0,22.30999242795997,1011.657958984375,21.167908875357526,57.79947954217921,0.7791820501766316,0.0,355.9916076660156,2.559947967529297,0
2013,1,1,11,30,240,517,568,189,737,656,-1,25.34771810042605,1010.5740356445312,16.590363017645252,50.69772905019593,0.7380376246147411,0.0,346.87603759765625,2.5160903930664062,0
2013,1,1,12,30,270,493,606,197,764,717,0,26.87586093036191,1009.2555541992188,16.443437613118007,47.15548899110384,0.6965612461953901,0.0,335.3375244140625,2.2313621044158936,0
2013,1,1,13,30,301,394,565,196,761,705,0,27.386384657317706,1008.364501953125,16.68915080029533,47.9709351410128,0.6547084122475674,0.0,326.62225341796875,2.1819710731506348,0
2013,1,1,14,30,275,364,495,185,725,622,0,26.96630064660843,1007.633544921875,16.81576331034811,52.94260975887269,0.6132783707224281,0.0,321.12493896484375,2.211538553237915,0
2013,1,1,15,30,221,334,383,164,643,475,0,25.654901570993673,1007.4619140625,17.452792277887237,61.060402980080305,0.5853187265218887,0.0,318.99774169921875,2.2246932983398438,0
2013,1,1,16,30,145,266,231,126,485,282,0,23.37967759966125,1007.6412353515625,22.318812824858227,71.25170134880685,0.5585940318697873,0.0,321.31781005859375,2.357728958129883,0
2013,1,1,17,30,47,12,49,57,177,79,3,19.945070660042802,1008.2610473632812,32.67508121124168,82.74652656442828,0.540841892721286,0.0,327.93585205078125,2.7084147930145264,0
2013,1,1,18,30,0,0,0,0,0,0,2,18.610734553334623,1009.0490112304688,33.0679136122592,95.06689253629742,0.5379429283089422,0.0,337.21533203125,3.0927295684814453,0
2013,1,1,19,30,0,0,0,0,0,0,0,17.650959316183787,1010.0565185546875,32.33091228309266,107.91810978383974,0.5503971869312976,0.0,345.8131103515625,3.372288942337036,0
2013,1,1,20,30,0,0,0,0,0,0,0,16.733125004282783,1010.86474609375,32.122622622172095,121.12031440761365,0.5637710152611729,0.0,354.7945251464844,3.592755079269409,0
2013,1,1,21,30,0,0,0,0,0,0,0,15.795456509217388,1011.0826416015625,32.55429712095349,134.55621806121124,0.5597983701567645,0.0,3.8559494018554688,3.7197093963623047,0
2013,1,1,22,30,0,0,0,0,0,0,-1,14.84715363882458,1010.7975463867188,33.18936178046716,148.1449511823718,0.5531136357386935,0.0,11.160873413085938,3.8333730697631836,0
2013,1,1,23,30,0,0,0,0,0,0,-1,13.890531132863316,1010.6058959960938,33.888192978100726,161.82357927645154,0.5472271271392646,0.0,16.137908935546875,3.9676480293273926,0
2013,1,2,0,30,0,0,0,0,0,0,-2,12.923628000812016,1010.3416748046875,34.699736106085474,175.47922204712518,0.5435155818974285,0.0,20.122840881347656,4.111856460571289,0
2013,1,2,1,30,0,0,0,0,0,0,-2,12.01791645559723,1010.3208618164062,35.484009688944006,170.5956642952094,0.5420933279041921,0.0,22.368263244628906,4.30306339263916,0
2013,1,2,2,30,0,0,0,0,0,0,-3,11.153293119655473,1009.8475341796875,36.455370391886035,156.8986378397745,0.5301083009340436,0.0,23.40338897705078,4.383359432220459,0
2013,1,2,3,30,0,0,0,0,0,0,-3,10.341770369651215,1009.9584350585938,37.7141128298637,143.24361268809542,0.5140498446320492,0.0,23.356369018554688,4.349275588989258,0
2013,1,2,4,30,0,0,0,0,0,0,-3,9.608582221867152,1010.217529296875,39.27656029688605,129.69935805528064,0.501487377184322,0.0,22.474197387695312,4.247841835021973,0
2013,1,2,5,30,0,0,0,0,0,0,-3,8.954598883571578,1010.8143310546875,41.085331349192785,116.3329518387455,0.49873534295135746,0.0,22.535064697265625,4.105308532714844,0
2013,1,2,6,30,0,0,0,0,0,0,-3,8.36386089525729,1011.6986694335938,43.22379280764506,103.23576790202216,0.4979081518205537,0.0,22.741226196289062,3.951658010482788,0
2013,1,2,7,30,0,0,0,0,0,0,-2,9.074366726848666,1012.4254760742188,42.696923571484945,90.53801761228172,0.4949811943535853,0.0,22.896331787109375,3.740154981613159,0
2013,1,2,8,30,88,260,140,88,314,151,-2,11.861991137531277,1013.4097290039062,35.59688048695028,78.46959171667842,0.4887166200446541,0.0,25.96552276611328,3.0536856651306152,0
2013,1,2,9,30,151,478,335,143,559,358,-1,15.982399154356301,1013.823974609375,30.084766800743324,67.36351070030378,0.4773421778731084,0.0,28.90023422241211,2.5324385166168213,0
2013,1,2,10,30,193,530,476,174,686,540,-1,20.95233664607258,1013.671142578125,21.5387641583916,57.79696122183608,0.4734647068605735,0.0,33.71552276611328,2.70760178565979,0
2013,1,2,11,30,241,529,577,192,751,668,-2,24.143202419759803,1012.9012451171875,16.696971865701425,50.66038823550653,0.47439447759874415,0.0,35.30489730834961,2.7784383296966553,0
2013,1,2,12,30,270,494,607,199,777,729,-2,25.990420492859812,1011.8236694335938,14.768742497458398,47.079194385232235,0.476812822232646,0.0,30.032005310058594,2.5769269466400146,0
2013,1,2,13,30,292,424,577,197,772,716,-3,26.71182149933105,1011.2232055664062,13.936273677120084,47.86134214246599,0.47481461301792066,0.0,21.559127807617188,2.5063698291778564,0
2013,1,2,14,30,276,367,498,187,734,631,-3,26.433856245872846,1010.6088256835938,13.600540503935152,52.81287681564653,0.4691329625739828,0.0,12.833099365234375,2.699439287185669,0
2013,1,2,15,30,222,338,387,165,652,482,-4,25.238099597803,1010.44091796875,13.869789148160502,60.92237213587958,0.4548406570644405,0.0,6.2290191650390625,2.9470531940460205,0
2013,1,2,16,30,147,242,226,128,494,288,-2,22.929077578981207,1010.4839477539062,17.821203235975645,71.11227461835097,0.43737498789445195,0.0,0.34934234619140625,3.151790142059326,0
2013,1,2,17,30,43,8,45,59,186,83,0,19.39360511224885,1010.8885498046875,25.656952110004315,82.60895707549409,0.41585349057793064,0.0,355.4386291503906,3.599024772644043,0
2013,1,2,18,30,0,0,0,0,0,0,-1,17.962980247520136,1011.5913696289062,26.48019239600031,94.93250806087724,0.39182220251119704,0.0,355.7425231933594,4.09782075881958,0
2013,1,2,19,30,0,0,0,0,0,0,-2,16.999059281109794,1012.3733520507812,26.37980432587435,107.78741770111914,0.37464658720942573,0.0,357.9134216308594,4.3683600425720215,0
